AUROC,AUPRC,pAUROC,labels,setting
0.533152043819,0.111287266016,0.0323977768421,ModT,1.07177346254
0.532445013523,0.110755637288,0.0313866659999,CyberT P-value,1.07177346254
0.527958452702,0.113474145532,0.0444711111486,Two sample t-test,1.07177346254
0.533423185349,0.114016771317,0.0344777777791,One sample t-test,1.07177346254
0.53184825182,0.110299132764,0.0270066671073,Absolute fold change,1.07177346254
0.528282403946,0.108434803784,0.02878222242,ModT,1.07177346254
0.530878663063,0.109846673906,0.027991110459,CyberT P-value,1.07177346254
0.529064893723,0.111384227872,0.0366911105812,Two sample t-test,1.07177346254
0.528030633926,0.108537614346,0.0316977761686,One sample t-test,1.07177346254
0.529619395733,0.107572376728,0.0278622228652,Absolute fold change,1.07177346254
0.538124084473,0.113746762276,0.0395555570722,ModT,1.07177346254
0.537635326385,0.114418983459,0.0416399985552,CyberT P-value,1.07177346254
0.537165164948,0.113922379911,0.0350488871336,Two sample t-test,1.07177346254
0.542424023151,0.117500647902,0.0381066650152,One sample t-test,1.07177346254
0.537438154221,0.113553069532,0.0371022224426,Absolute fold change,1.07177346254
0.524430751801,0.11036272347,0.0303111113608,ModT,1.07177346254
0.524208724499,0.109035879374,0.0302733331919,CyberT P-value,1.07177346254
0.527900576591,0.113860286772,0.0381266660988,Two sample t-test,1.07177346254
0.530512988567,0.111485242844,0.0327088907361,One sample t-test,1.07177346254
0.523866534233,0.107317388058,0.0258888881654,Absolute fold change,1.07177346254
0.516860961914,0.109426178038,0.0358622223139,ModT,1.07177346254
0.51631206274,0.108379855752,0.0348177775741,CyberT P-value,1.07177346254
0.513548970222,0.104916110635,0.0267977770418,Two sample t-test,1.07177346254
0.513562262058,0.104970507324,0.0247155558318,One sample t-test,1.07177346254
0.514997541904,0.107219465077,0.0319311097264,Absolute fold change,1.07177346254
0.51599496603,0.105121858418,0.0279266666621,ModT,1.07177346254
0.515839219093,0.105314895511,0.0277200005949,CyberT P-value,1.07177346254
0.512167751789,0.112707942724,0.0391199998558,Two sample t-test,1.07177346254
0.507995307446,0.1030575037,0.0269177779555,One sample t-test,1.07177346254
0.514971971512,0.10423297435,0.0229133330286,Absolute fold change,1.07177346254
0.539499104023,0.113797709346,0.0357355549932,ModT,1.07177346254
0.540033638477,0.113109871745,0.0339644439518,CyberT P-value,1.07177346254
0.537995994091,0.111114539206,0.0292022228241,Two sample t-test,1.07177346254
0.534996509552,0.108396448195,0.0274844449013,One sample t-test,1.07177346254
0.538156509399,0.114033728838,0.0387644432485,Absolute fold change,1.07177346254
0.532794415951,0.115148387849,0.0385911129415,ModT,1.07177346254
0.53430300951,0.114958241582,0.0352288894355,CyberT P-value,1.07177346254
0.528322696686,0.120256133378,0.0433400012553,Two sample t-test,1.07177346254
0.522472679615,0.11129719764,0.035471111536,One sample t-test,1.07177346254
0.534430027008,0.113927654922,0.0347844436765,Absolute fold change,1.07177346254
0.531464576721,0.111952513456,0.0314199998975,ModT,1.07177346254
0.529562652111,0.111419700086,0.0304266661406,CyberT P-value,1.07177346254
0.523373901844,0.110780984163,0.0362977795303,Two sample t-test,1.07177346254
0.523134231567,0.107214741409,0.030511111021,One sample t-test,1.07177346254
0.530932307243,0.111172772944,0.03179333359,Absolute fold change,1.07177346254
0.517567753792,0.106156729162,0.0274000000209,ModT,1.07177346254
0.518197417259,0.107067786157,0.0302000008523,CyberT P-value,1.07177346254
0.524907648563,0.11022169888,0.0309022217989,Two sample t-test,1.07177346254
0.522628068924,0.109918318689,0.0338311120868,One sample t-test,1.07177346254
0.515199005604,0.10555280745,0.0274466667324,Absolute fold change,1.07177346254
0.516287267208,0.104868710041,0.0296733342111,ModT,1.07177346254
0.518014848232,0.105933740735,0.0310066659003,CyberT P-value,1.07177346254
0.514461994171,0.104956388474,0.0287355557084,Two sample t-test,1.07177346254
0.513831079006,0.103616215289,0.0273466669023,One sample t-test,1.07177346254
0.517085909843,0.104317784309,0.0276622213423,Absolute fold change,1.07177346254
0.517880678177,0.106328085065,0.0300088897347,ModT,1.07177346254
0.5168659091,0.106257542968,0.0301266666502,CyberT P-value,1.07177346254
0.519275009632,0.107311166823,0.0280822217464,Two sample t-test,1.07177346254
0.515492200851,0.10566893965,0.0293444450945,One sample t-test,1.07177346254
0.515548229218,0.104947917163,0.0291533339769,Absolute fold change,1.07177346254
0.514718472958,0.104369677603,0.0262066666037,ModT,1.07177346254
0.517980337143,0.106718853116,0.0289577785879,CyberT P-value,1.07177346254
0.513586103916,0.106535889208,0.0332711115479,Two sample t-test,1.07177346254
0.507509768009,0.103570103645,0.0270600002259,One sample t-test,1.07177346254
0.515997409821,0.105555191636,0.0260755550116,Absolute fold change,1.07177346254
0.526789844036,0.110585875809,0.0330800004303,ModT,1.07177346254
0.524089336395,0.109672099352,0.0323466658592,CyberT P-value,1.07177346254
0.526168942451,0.111883193254,0.0416200011969,Two sample t-test,1.07177346254
0.531758368015,0.112674430013,0.0347822234035,One sample t-test,1.07177346254
0.523619711399,0.109296694398,0.0317466668785,Absolute fold change,1.07177346254
0.525066971779,0.110776185989,0.0336933322251,ModT,1.07177346254
0.5245423913,0.111405462027,0.0357488878071,CyberT P-value,1.07177346254
0.520117104053,0.109067097306,0.034699998796,Two sample t-test,1.07177346254
0.520283341408,0.105131842196,0.0260333325714,One sample t-test,1.07177346254
0.524842500687,0.110323250294,0.0333000011742,Absolute fold change,1.07177346254
0.526031970978,0.108253307641,0.027324443683,ModT,1.07177346254
0.525813639164,0.108024388552,0.029593333602,CyberT P-value,1.07177346254
0.525308668613,0.109430626035,0.0318733341992,Two sample t-test,1.07177346254
0.518393933773,0.108592137694,0.035942222923,One sample t-test,1.07177346254
0.524852156639,0.107489638031,0.0272133331746,Absolute fold change,1.07177346254
0.515341341496,0.106143295765,0.0319111123681,ModT,1.07177346254
0.514967978001,0.106030806899,0.0333622209728,CyberT P-value,1.07177346254
0.516754031181,0.10864456743,0.0368311107159,Two sample t-test,1.07177346254
0.515397131443,0.106938511133,0.032462220639,One sample t-test,1.07177346254
0.513060390949,0.106105394661,0.0310666672885,Absolute fold change,1.07177346254
0.512674629688,0.105253569782,0.03086444363,ModT,1.07177346254
0.515147387981,0.107476502657,0.0340844430029,CyberT P-value,1.07177346254
0.520038366318,0.10802474618,0.0296288896352,Two sample t-test,1.07177346254
0.512617230415,0.103394575417,0.0213488880545,One sample t-test,1.07177346254
0.513168036938,0.105573780835,0.0328800007701,Absolute fold change,1.07177346254
0.526345252991,0.108268909156,0.0281199999154,ModT,1.07177346254
0.526291966438,0.108067244291,0.0272422228009,CyberT P-value,1.07177346254
0.527204036713,0.113878853619,0.0406911112368,Two sample t-test,1.07177346254
0.52263045311,0.109966300428,0.0348511114717,One sample t-test,1.07177346254
0.525853514671,0.10688662529,0.0240599997342,Absolute fold change,1.07177346254
0.526394248009,0.109220035374,0.0309422221035,ModT,1.07177346254
0.526816248894,0.110172957182,0.0323733314872,CyberT P-value,1.07177346254
0.523252487183,0.114784955978,0.0389311127365,Two sample t-test,1.07177346254
0.517271637917,0.108875155449,0.0369933322072,One sample t-test,1.07177346254
0.526377499104,0.108817279339,0.0293311104178,Absolute fold change,1.07177346254
0.522813618183,0.112572588027,0.0384711101651,ModT,1.07177346254
0.524655938148,0.112217441201,0.0398644432425,CyberT P-value,1.07177346254
0.518024265766,0.108696334064,0.0366133339703,Two sample t-test,1.07177346254
0.51642626524,0.107319399714,0.0325711108744,One sample t-test,1.07177346254
0.524728119373,0.110822498798,0.0348399989307,Absolute fold change,1.07177346254
0.528291285038,0.108531415462,0.0293644443154,ModT,1.07177346254
0.52858966589,0.108957767487,0.0294066667557,CyberT P-value,1.07177346254
0.528711378574,0.111127756536,0.0310111120343,Two sample t-test,1.07177346254
0.523820877075,0.108267553151,0.0310555547476,One sample t-test,1.07177346254
0.527718067169,0.109046988189,0.0266577769071,Absolute fold change,1.07177346254
0.54157936573,0.111856140196,0.0302066672593,ModT,1.07177346254
0.541931927204,0.112880021334,0.0334488898516,CyberT P-value,1.07177346254
0.545673489571,0.118126317859,0.0413044430315,Two sample t-test,1.07177346254
0.541853547096,0.113745629787,0.0321955569088,One sample t-test,1.07177346254
0.540059149265,0.111989364028,0.0318133346736,Absolute fold change,1.07177346254
0.53631323576,0.115231260657,0.0394488871098,ModT,1.07177346254
0.534474134445,0.114908821881,0.0394711121917,CyberT P-value,1.07177346254
0.543230295181,0.120068997145,0.0427955538034,Two sample t-test,1.07177346254
0.542262434959,0.115567207336,0.036595556885,One sample t-test,1.07177346254
0.531072795391,0.111611887813,0.0368222221732,Absolute fold change,1.07177346254
0.504908084869,0.10439940542,0.0287111103535,ModT,1.07177346254
0.504125237465,0.103654704988,0.02893999964,CyberT P-value,1.07177346254
