AUROC,AUPRC,pAUROC,labels,setting
0.553378880024,0.119910575449,0.0344133339822,ModT,1.07177346254
0.555779218674,0.121331006289,0.0357266664505,CyberT P-value,1.07177346254
0.551937103271,0.120319671929,0.0345799997449,Two sample t-test,1.07177346254
0.541924893856,0.112950563431,0.031153332442,One sample t-test,1.07177346254
0.554270863533,0.117862015963,0.0281133335084,Absolute fold change,1.07177346254
0.540288627148,0.114849701524,0.0336533337831,ModT,1.07177346254
0.539810180664,0.114710859954,0.0345599986613,CyberT P-value,1.07177346254
0.539590954781,0.114978261292,0.0378044433892,Two sample t-test,1.07177346254
0.530730307102,0.110544167459,0.0323666669428,One sample t-test,1.07177346254
0.53801804781,0.113633655012,0.0326377786696,Absolute fold change,1.07177346254
0.575863361359,0.131959274411,0.0449733324349,ModT,1.07177346254
0.577816903591,0.131074815989,0.0411844439805,CyberT P-value,1.07177346254
0.567156195641,0.126742258668,0.042840000242,Two sample t-test,1.07177346254
0.560424268246,0.123514123261,0.0444022230804,One sample t-test,1.07177346254
0.577382087708,0.128406509757,0.0374555550516,Absolute fold change,1.07177346254
0.55064201355,0.123697951436,0.0449466668069,ModT,1.07177346254
0.550897240639,0.124128848314,0.0476533323526,CyberT P-value,1.07177346254
0.544243097305,0.119544692338,0.0406066663563,Two sample t-test,1.07177346254
0.54325824976,0.11587446183,0.035457778722,One sample t-test,1.07177346254
0.551361382008,0.121359713376,0.0404400005937,Absolute fold change,1.07177346254
0.570341050625,0.128052100539,0.0439555570483,ModT,1.07177346254
0.568781137466,0.127979204059,0.0429222211242,CyberT P-value,1.07177346254
0.565802395344,0.129983723164,0.0474088899791,Two sample t-test,1.07177346254
0.564219236374,0.123323939741,0.0400622226298,One sample t-test,1.07177346254
0.567088365555,0.124192729592,0.0374311096966,Absolute fold change,1.07177346254
0.560798823833,0.127945885062,0.0490222238004,ModT,1.07177346254
0.561455309391,0.130000248551,0.052917778492,CyberT P-value,1.07177346254
0.555903077126,0.12737326324,0.0499288886786,Two sample t-test,1.07177346254
0.547192335129,0.119163893163,0.036913331598,One sample t-test,1.07177346254
0.560183048248,0.125959664583,0.0470955558121,Absolute fold change,1.07177346254
0.571132600307,0.129724577069,0.0430577769876,ModT,1.07177346254
0.57013964653,0.127992302179,0.044122222811,CyberT P-value,1.07177346254
0.573572516441,0.129940867424,0.0462111122906,Two sample t-test,1.07177346254
0.567670762539,0.125260189176,0.042031109333,One sample t-test,1.07177346254
0.567968606949,0.124617323279,0.0376222208142,Absolute fold change,1.07177346254
0.563202083111,0.123125635087,0.0364000014961,ModT,1.07177346254
0.564702093601,0.124406270683,0.0372733324766,CyberT P-value,1.07177346254
0.561913251877,0.12808188796,0.0496022216976,Two sample t-test,1.07177346254
0.550681114197,0.117493949831,0.0336622223258,One sample t-test,1.07177346254
0.562181591988,0.121076360345,0.0346000008285,Absolute fold change,1.07177346254
0.552973031998,0.126852735877,0.0486066676676,ModT,1.07177346254
0.553213953972,0.127109527588,0.0460711121559,CyberT P-value,1.07177346254
0.548743903637,0.121583268046,0.0418955571949,Two sample t-test,1.07177346254
0.542797982693,0.116531699896,0.0351799987257,One sample t-test,1.07177346254
0.551616430283,0.124015778303,0.0439977794886,Absolute fold change,1.07177346254
0.560506939888,0.120216332376,0.0301799997687,ModT,1.07177346254
0.561050772667,0.120822809637,0.0352111123502,CyberT P-value,1.07177346254
0.557177066803,0.123719148338,0.0427933335304,Two sample t-test,1.07177346254
0.547219991684,0.117029294372,0.0397244431078,One sample t-test,1.07177346254
0.55978924036,0.118894346058,0.0352333337069,Absolute fold change,1.07177346254
0.568542361259,0.125843316317,0.0417355559766,ModT,1.07177346254
0.567853093147,0.12494982034,0.0390622206032,CyberT P-value,1.07177346254
0.563121199608,0.123424932361,0.041255556047,Two sample t-test,1.07177346254
0.55891340971,0.121002696455,0.0355466678739,One sample t-test,1.07177346254
0.567095577717,0.123437739909,0.0369022227824,Absolute fold change,1.07177346254
0.541414916515,0.118759967387,0.0366711094975,ModT,1.07177346254
0.541972637177,0.120137661695,0.0422933325171,CyberT P-value,1.07177346254
0.540842175484,0.117444068193,0.0388377793133,Two sample t-test,1.07177346254
0.530331790447,0.109350010753,0.0281577780843,One sample t-test,1.07177346254
0.539646446705,0.117076478899,0.0383666679263,Absolute fold change,1.07177346254
0.565966367722,0.125068292022,0.0454422235489,ModT,1.07177346254
0.566160798073,0.123476117849,0.0440377779305,CyberT P-value,1.07177346254
0.560536265373,0.124432615936,0.0487066656351,Two sample t-test,1.07177346254
0.552755236626,0.118972301483,0.0386333316565,One sample t-test,1.07177346254
0.565353631973,0.12155725807,0.0388800017536,Absolute fold change,1.07177346254
0.561968564987,0.126172766089,0.04524666816,ModT,1.07177346254
0.560052573681,0.123978629708,0.0423755571246,CyberT P-value,1.07177346254
0.548174858093,0.120379023254,0.0439999997616,Two sample t-test,1.07177346254
0.552354693413,0.117371991277,0.0351244434714,One sample t-test,1.07177346254
0.560625374317,0.12370416522,0.0398333333433,Absolute fold change,1.07177346254
0.554500877857,0.117563195527,0.0328155569732,ModT,1.07177346254
0.55354309082,0.117273852229,0.0314511097968,CyberT P-value,1.07177346254
0.549501717091,0.119174711406,0.0370977781713,Two sample t-test,1.07177346254
0.545916795731,0.114560052752,0.0301622226834,One sample t-test,1.07177346254
0.552333474159,0.115364141762,0.0277711115777,Absolute fold change,1.07177346254
0.579538345337,0.129440709949,0.0480022206903,ModT,1.07177346254
0.58142966032,0.129626959562,0.0423333346844,CyberT P-value,1.07177346254
0.575549006462,0.131350830197,0.0452533327043,Two sample t-test,1.07177346254
0.56397742033,0.121650114655,0.0374111123383,One sample t-test,1.07177346254
0.580763220787,0.12792634964,0.0384533330798,Absolute fold change,1.07177346254
0.573398947716,0.12453315407,0.0383466668427,ModT,1.07177346254
0.574142932892,0.125405475497,0.0391111113131,CyberT P-value,1.07177346254
0.575303971767,0.13255828619,0.0502533316612,Two sample t-test,1.07177346254
0.569047152996,0.121757611632,0.0348244458437,One sample t-test,1.07177346254
0.570433735847,0.12213473767,0.0358644425869,Absolute fold change,1.07177346254
0.556392192841,0.125716418028,0.0449755564332,ModT,1.07177346254
0.558135449886,0.125356644392,0.0415755547583,CyberT P-value,1.07177346254
0.557078123093,0.129291146994,0.053222220391,Two sample t-test,1.07177346254
0.542838931084,0.120472729206,0.0444933325052,One sample t-test,1.07177346254
0.556058764458,0.121543213725,0.0400355570018,Absolute fold change,1.07177346254
0.5443983078,0.118930958211,0.0428888872266,ModT,1.07177346254
0.544139325619,0.118403621018,0.0405977778137,CyberT P-value,1.07177346254
0.539230704308,0.119139350951,0.0451800003648,Two sample t-test,1.07177346254
0.539427638054,0.114483959973,0.0370577760041,One sample t-test,1.07177346254
0.544377028942,0.115964993834,0.0369022227824,Absolute fold change,1.07177346254
0.569579362869,0.126416295767,0.0442733317614,ModT,1.07177346254
0.568929135799,0.125703901052,0.0429333336651,CyberT P-value,1.07177346254
0.561182081699,0.126528739929,0.0476777777076,Two sample t-test,1.07177346254
0.558967351913,0.119684696198,0.0387133322656,One sample t-test,1.07177346254
0.568660676479,0.124689362943,0.0422155559063,Absolute fold change,1.07177346254
0.56138753891,0.122989878058,0.037879999727,ModT,1.07177346254
0.560183048248,0.12401714921,0.0419755540788,CyberT P-value,1.07177346254
0.554993271828,0.122561737895,0.0430977791548,Two sample t-test,1.07177346254
0.552319765091,0.119099892676,0.0355288870633,One sample t-test,1.07177346254
0.559328377247,0.122449994087,0.0374466665089,Absolute fold change,1.07177346254
0.554492771626,0.127902463078,0.0480555556715,ModT,1.07177346254
0.553596615791,0.125170722604,0.0462977774441,CyberT P-value,1.07177346254
0.549157321453,0.122599460185,0.0452133342624,Two sample t-test,1.07177346254
0.545475482941,0.114211417735,0.0290888883173,One sample t-test,1.07177346254
0.553076267242,0.119531542063,0.035811111331,Absolute fold change,1.07177346254
0.559346139431,0.12215526402,0.037579998374,ModT,1.07177346254
0.560921788216,0.121856272221,0.0387244448066,CyberT P-value,1.07177346254
0.561884224415,0.12866550684,0.0384022220969,Two sample t-test,1.07177346254
0.554206430912,0.120052024722,0.0400666669011,One sample t-test,1.07177346254
0.558725476265,0.120124779642,0.0352177768946,Absolute fold change,1.07177346254
0.561794221401,0.124522224069,0.04379555583,ModT,1.07177346254
0.564547359943,0.125250920653,0.0437288880348,CyberT P-value,1.07177346254
0.559375166893,0.126390814781,0.0483488887548,Two sample t-test,1.07177346254
0.549633681774,0.122281238437,0.0452933348715,One sample t-test,1.07177346254
0.562948584557,0.122031264007,0.0374488905072,Absolute fold change,1.07177346254
0.570887804031,0.126707077026,0.045888889581,ModT,1.07177346254
0.569400250912,0.124007470906,0.0372311100364,CyberT P-value,1.07177346254
